   387    0.24355E-09    0.28451E-11    0.57422E-14    0.32292E-11
   388    0.24226E-09    0.28489E-11    0.57596E-14    0.29724E-11
   389    0.24104E-09    0.28520E-11    0.57771E-14    0.27156E-11
   390    0.23988E-09    0.28550E-11    0.57947E-14    0.24591E-11
   391    0.23877E-09    0.28572E-11    0.58124E-14    0.22027E-11
   392    0.23772E-09    0.28592E-11    0.58301E-14    0.19468E-11
   393    0.23673E-09    0.28605E-11    0.58479E-14    0.16912E-11
   394    0.23579E-09    0.28613E-11    0.58658E-14    0.14364E-11
   395    0.23491E-09    0.28615E-11    0.58838E-14    0.11820E-11
   396    0.23409E-09    0.28612E-11    0.59019E-14    0.92860E-12
